Channel;Device;GateID;N ID;Address;Description;Multiply factor 1;Gate Type 1;GateID1;N ID 1;Operation;Multiply factor 2;Gate Type 2;GateID2;N ID 2;Measured val. 1;Engineering val. 1;Measured val. 2;Engineering val. 2;Decimal digits;Record on historical file;Enable writing to device;Access groups;Apply decimal factor;From gate;Decimal Digits Gate Type;Decimal Digits Gate ID;Decimal Digits N Id
0;0;CMPGate;17;;Name_m3 / T S-1;1;NUM;ZERO;0;/;1;NUM;ZERO;0;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;18;;Name_m3 / T M-1;1;NUM;ZERO;0;/;1;NUM;ZERO;0;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;19;;Name_m3 / T A-1;1;NUM;ZERO;0;/;1;NUM;ZERO;0;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;20;;Name_Inc J-1;1;NUM;NUMGate;20;DISCARD Lo;1;NUM;ZERO;0;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;21;;Name_Inc S-1;1;NUM;NUMGate;21;DISCARD Lo;1;NUM;ZERO;0;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;22;;Name_Inc M-1;1;NUM;NUMGate;22;DISCARD Lo;1;NUM;ZERO;0;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;23;;Name_Inc A-1;1;NUM;NUMGate;23;DISCARD Lo;1;NUM;ZERO;0;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;24;;Name_m3;1;NUM;NUMGate;24;DISCARD Lo;1;NUM;ZERO;0;0;0;1;1;1;F;F;0;T;F;;;
0;0;CMPGate;25;;Name_Inc;1;NUM;NUMGate;25;DISCARD Lo;1;NUM;ZERO;0;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;49;;Name_Inc;1;NUM;NUMGate;49;DISCARD Lo;1;NUM;ZERO;0;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;1000;;Name_m3 J/OBJECTIF;100;CMP;CMPGate;0;/;1;NUM;ONUMGate;0;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;1001;;Name_m3 S/OBJECTIF;100;CMP;CMPGate;1;/;1;NUM;ONUMGate;1;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;1002;;Name_m3 M/OBJECTIF;100;CMP;CMPGate;2;/;1;NUM;ONUMGate;2;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;1003;;Name_m3 A/OBJECTIF;100;CMP;CMPGate;3;/;1;NUM;ONUMGate;3;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;1004;;Name_m3 / T J/OBJECTIF;100;CMP;CMPGate;4;/;1;NUM;ONUMGate;4;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;1005;;Name_m3 / T S/OBJECTIF;100;CMP;CMPGate;5;/;1;NUM;ONUMGate;5;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;1006;;Name_m3 / T M/OBJECTIF;100;CMP;CMPGate;6;/;1;NUM;ONUMGate;6;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;1007;;Name_m3 / T A/OBJECTIF;100;CMP;CMPGate;7;/;1;NUM;ONUMGate;7;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;1008;;Name_Inc J/OBJECTIF;100;CMP;CMPGate;8;/;1;NUM;ONUMGate;8;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;1009;;Name_Inc S/OBJECTIF;100;CMP;CMPGate;9;/;1;NUM;ONUMGate;9;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;1010;;Name_Inc M/OBJECTIF;100;CMP;CMPGate;10;/;1;NUM;ONUMGate;10;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;1011;;Name_Inc A/OBJECTIF;100;CMP;CMPGate;11;/;1;NUM;ONUMGate;11;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;1012;;Name_m3 J-1/OBJECTIF;100;CMP;CMPGate;12;/;1;NUM;ONUMGate;12;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;1013;;Name_m3 S-1/OBJECTIF;100;CMP;CMPGate;13;/;1;NUM;ONUMGate;13;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;1014;;Name_m3 M-1/OBJECTIF;100;CMP;CMPGate;14;/;1;NUM;ONUMGate;14;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;1015;;Name_m3 A-1/OBJECTIF;100;CMP;CMPGate;15;/;1;NUM;ONUMGate;15;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;1016;;Name_m3 / T J-1/OBJECTIF;100;CMP;CMPGate;16;/;1;NUM;ONUMGate;16;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;1017;;Name_m3 / T S-1/OBJECTIF;100;CMP;CMPGate;17;/;1;NUM;ONUMGate;17;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;1018;;Name_m3 / T M-1/OBJECTIF;100;CMP;CMPGate;18;/;1;NUM;ONUMGate;18;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;1019;;Name_m3 / T A-1/OBJECTIF;100;CMP;CMPGate;19;/;1;NUM;ONUMGate;19;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;1020;;Name_Inc J-1/OBJECTIF;100;CMP;CMPGate;20;/;1;NUM;ONUMGate;20;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;1021;;Name_Inc S-1/OBJECTIF;100;CMP;CMPGate;21;/;1;NUM;ONUMGate;21;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;1022;;Name_Inc M-1/OBJECTIF;100;CMP;CMPGate;22;/;1;NUM;ONUMGate;22;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;1023;;Name_Inc A-1/OBJECTIF;100;CMP;CMPGate;23;/;1;NUM;ONUMGate;23;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;1024;;Name_m3/OBJECTIF;100;CMP;CMPGate;24;/;1;NUM;ONUMGate;24;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;1025;;Name_Inc/OBJECTIF;100;CMP;CMPGate;25;/;1;NUM;ONUMGate;25;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;1049;;Name_Inc/OBJECTIF;100;CMP;CMPGate;49;/;1;NUM;ONUMGate;49;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;2000;;Name_m3 J/PARENT;100;CMP;CMPGate;0;/;1;CMP;PCMPGate;0;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;2001;;Name_m3 S/PARENT;100;CMP;CMPGate;1;/;1;CMP;PCMPGate;1;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;2002;;Name_m3 M/PARENT;100;CMP;CMPGate;2;/;1;CMP;PCMPGate;2;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;2003;;Name_m3 A/PARENT;100;CMP;CMPGate;3;/;1;CMP;PCMPGate;3;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;2004;;Name_m3 / T J/PARENT;100;CMP;CMPGate;4;/;1;CMP;PCMPGate;4;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;2005;;Name_m3 / T S/PARENT;100;CMP;CMPGate;5;/;1;CMP;PCMPGate;5;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;2006;;Name_m3 / T M/PARENT;100;CMP;CMPGate;6;/;1;CMP;PCMPGate;6;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;2007;;Name_m3 / T A/PARENT;100;CMP;CMPGate;7;/;1;CMP;PCMPGate;7;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;2008;;Name_Inc J/PARENT;100;CMP;CMPGate;8;/;1;CMP;PCMPGate;8;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;2009;;Name_Inc S/PARENT;100;CMP;CMPGate;9;/;1;CMP;PCMPGate;9;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;2010;;Name_Inc M/PARENT;100;CMP;CMPGate;10;/;1;CMP;PCMPGate;10;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;2011;;Name_Inc A/PARENT;100;CMP;CMPGate;11;/;1;CMP;PCMPGate;11;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;2012;;Name_m3 J-1/PARENT;100;CMP;CMPGate;12;/;1;CMP;PCMPGate;12;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;2013;;Name_m3 S-1/PARENT;100;CMP;CMPGate;13;/;1;CMP;PCMPGate;13;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;2014;;Name_m3 M-1/PARENT;100;CMP;CMPGate;14;/;1;CMP;PCMPGate;14;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;2015;;Name_m3 A-1/PARENT;100;CMP;CMPGate;15;/;1;CMP;PCMPGate;15;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;2016;;Name_m3 / T J-1/PARENT;100;CMP;CMPGate;16;/;1;CMP;PCMPGate;16;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;2017;;Name_m3 / T S-1/PARENT;100;CMP;CMPGate;17;/;1;CMP;PCMPGate;17;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;2018;;Name_m3 / T M-1/PARENT;100;CMP;CMPGate;18;/;1;CMP;PCMPGate;18;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;2019;;Name_m3 / T A-1/PARENT;100;CMP;CMPGate;19;/;1;CMP;PCMPGate;19;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;2020;;Name_Inc J-1/PARENT;100;CMP;CMPGate;20;/;1;CMP;PCMPGate;20;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;2021;;Name_Inc S-1/PARENT;100;CMP;CMPGate;21;/;1;CMP;PCMPGate;21;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;2022;;Name_Inc M-1/PARENT;100;CMP;CMPGate;22;/;1;CMP;PCMPGate;22;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;2023;;Name_Inc A-1/PARENT;100;CMP;CMPGate;23;/;1;CMP;PCMPGate;23;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;2024;;Name_m3/PARENT;100;CMP;CMPGate;24;/;1;CMP;PCMPGate;24;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;2025;;Name_Inc/PARENT;100;CMP;CMPGate;25;/;1;CMP;PCMPGate;25;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;2049;;Name_Inc/PARENT;100;CMP;CMPGate;49;/;1;CMP;PCMPGate;49;0;0;1;1;1;T;F;0;F;F;;;
